,id,host_age
7270,SRR5649062,27.0
7271,SRR5649063,27.0
7272,SRR5649064,27.0
7273,SRR5649065,27.0
7274,SRR5649066,27.0
7275,SRR5649067,27.0
7276,SRR5649068,27.0
7277,SRR5649069,27.0
7278,SRR5649070,27.0
7279,SRR5649071,27.0
7280,SRR5649072,52.0
7281,SRR5649073,52.0
7282,SRR5649074,52.0
7283,SRR5649075,52.0
7284,SRR5649076,52.0
7285,SRR5649077,52.0
7286,SRR5649078,52.0
7287,SRR5649079,52.0
7288,SRR5649080,52.0
7289,SRR5649081,52.0
7290,SRR5649082,52.0
7291,SRR5649083,52.0
7292,SRR5649084,52.0
7293,SRR5649085,31.0
7294,SRR5649086,31.0
7295,SRR5649087,31.0
7296,SRR5649088,31.0
7297,SRR5649089,21.0
7298,SRR5649090,52.0
7299,SRR5649091,52.0
7300,SRR5649092,52.0
7301,SRR5649093,52.0
7302,SRR5649094,52.0
7303,SRR5649095,52.0
7304,SRR5649096,52.0
7305,SRR5649097,52.0
7306,SRR5649098,31.0
7307,SRR5649099,52.0
7308,SRR5649100,52.0
7309,SRR5649101,31.0
7310,SRR5649112,21.0
7311,SRR5649113,21.0
7312,SRR5649114,21.0
7313,SRR5649115,21.0
7314,SRR5649116,21.0
7315,SRR5649117,21.0
7316,SRR5649118,21.0
7317,SRR5649119,21.0
7318,SRR5649120,21.0
7319,SRR5649121,21.0
7320,SRR5649122,20.0
7321,SRR5649123,27.0
7322,SRR5649124,27.0
7323,SRR5649125,27.0
7324,SRR5649126,27.0
7325,SRR5649127,27.0
7326,SRR5649128,31.0
7327,SRR5649129,31.0
7328,SRR5649130,31.0
7329,SRR5649131,31.0
7330,SRR5649132,31.0
7331,SRR5649133,31.0
7332,SRR5649134,27.0
7333,SRR5649135,31.0
7334,SRR5649136,27.0
7335,SRR5649137,27.0
7336,SRR5649138,27.0
7337,SRR5649139,27.0
7338,SRR5649140,31.0
7339,SRR5649141,27.0
7340,SRR5649142,27.0
7341,SRR5649143,27.0
7342,SRR5649144,20.0
7343,SRR5649145,20.0
7344,SRR5649146,20.0
7345,SRR5649147,20.0
7346,SRR5649148,52.0
7347,SRR5649149,52.0
7348,SRR5649150,52.0
7349,SRR5649151,52.0
7350,SRR5649152,52.0
7351,SRR5649153,52.0
7352,SRR5649154,52.0
7353,SRR5649155,52.0
7354,SRR5649156,52.0
7355,SRR5649157,52.0
7356,SRR5649158,20.0
7357,SRR5649159,20.0
7358,SRR5649160,20.0
7359,SRR5649161,20.0
7360,SRR5649162,31.0
7361,SRR5649163,31.0
7362,SRR5649164,31.0
7363,SRR5649165,31.0
7364,SRR5649166,31.0
7365,SRR5649167,31.0
7366,SRR5649168,31.0
7367,SRR5649169,31.0
7368,SRR5649170,31.0
7369,SRR5649171,31.0
7370,SRR5649172,52.0
7371,SRR5649173,52.0
7372,SRR5649174,52.0
7373,SRR5649175,52.0
7374,SRR5649176,52.0
7375,SRR5649177,52.0
7376,SRR5649178,52.0
7377,SRR5649179,52.0
7378,SRR5649180,52.0
7379,SRR5649181,52.0
7380,SRR5649182,27.0
7381,SRR5649183,21.0
7382,SRR5649184,21.0
7383,SRR5649185,27.0
7384,SRR5649186,21.0
7385,SRR5649187,21.0
7386,SRR5649188,21.0
7387,SRR5649189,21.0
7388,SRR5649190,21.0
7389,SRR5649191,21.0
7390,SRR5649192,21.0
7391,SRR5649193,21.0
7392,SRR5649194,27.0
7393,SRR5649195,27.0
7394,SRR5649196,27.0
7395,SRR5649197,27.0
7396,SRR5649198,27.0
7397,SRR5649199,27.0
7398,SRR5649200,27.0
7399,SRR5649201,27.0
7400,SRR5649202,27.0
7401,SRR5649203,27.0
7402,SRR5649204,52.0
7403,SRR5649205,52.0
7404,SRR5649206,52.0
7405,SRR5649207,52.0
7406,SRR5649208,52.0
7407,SRR2761041,
7408,SRR2761292,
7409,SRR2761300,
7410,SRR5818473,
7411,SRR5818474,
7412,SRR5818475,
7413,SRR5818476,
7414,SRR5818477,
7415,SRR5818513,
7416,SRR5818478,
7417,SRR5818479,
7418,SRR5818480,
7419,SRR5818481,
7420,SRR1930141,65.0
7421,SRR1930128,17.0
7422,SRR1930253,34.0
7423,SRR1929574,16.0
7424,SRR1927149,43.0
7425,SRR1931170,30.0
7426,SRR1931173,32.0
7427,SRR1930145,22.0
7428,SRR1930121,30.0
7429,SRR1930244,47.0
7430,SRR1930136,43.0
7431,SRR1930134,13.0
7432,SRR1929563,34.0
7433,SRR1929484,29.0
7434,SRR1929408,40.0
7435,SRR1930122,21.0
7436,SRR1930123,23.0
7437,ERR1398138,
7438,ERR1398144,
7439,ERR1398126,
7440,SRR1262579,
7441,SRR1262580,
7442,SRR1262581,
7443,SRR1262582,
7444,SRR1262583,
7445,SRR1262584,
7446,SRR1262585,
7447,SRR1262586,
7448,SRR1262587,
7449,SRR1262588,
7450,SRR2673280,22.0
7451,SRR2726138,22.0
7452,SRR2725848,22.0
7453,SRR2725849,22.0
7454,SRR2673279,22.0
7455,SRR2726141,22.0
7456,SRR6474239,
7457,SRR6466626,
7458,SRR6474240,
7459,SRR6466627,
7460,SRR6474241,
7461,SRR6474206,
7462,SRR6474242,
7463,SRR6474207,
7464,SRR6474243,
7465,SRR6474208,
7466,SRR6474245,
7467,SRR6474209,
7468,SRR6474244,
7469,SRR6474210,
7470,SRR6474246,
7471,SRR6474211,
7472,SRR6474247,
7473,SRR6474212,
7474,SRR6474248,
7475,SRR6474213,
7476,SRR6474249,
7477,SRR6474214,
7478,SRR6474250,
7479,SRR6474215,
7480,SRR6474256,
7481,SRR6474216,
7482,SRR6474255,
7483,SRR6474217,
7484,SRR6474257,
7485,SRR6474218,
7486,SRR6474258,
7487,SRR6474219,
7488,SRR6474259,
7489,SRR6474220,
7490,SRR6474260,
7491,SRR6474221,
7492,SRR6474261,
7493,SRR6474222,
7494,SRR6474262,
7495,SRR6474223,
7496,SRR6474263,
7497,SRR6474224,
7498,SRR6474264,
7499,SRR6474225,
7500,SRR6474265,
7501,SRR6474226,
7502,SRR6474266,
7503,SRR6474227,
7504,SRR6474267,
7505,SRR6474228,
7506,SRR6474268,
7507,SRR6474229,
7508,SRR6474269,
7509,SRR6474230,
7510,SRR6474270,
7511,SRR6474231,
7512,SRR6474271,
7513,SRR6474232,
7514,SRR6474272,
7515,SRR6474233,
7516,SRR6474273,
7517,SRR6474234,
7518,SRR6474274,
7519,SRR6474235,
7520,SRR6474275,
7521,SRR6474236,
7522,SRR6474276,
7523,SRR6474237,
7524,SRR6474277,
7525,SRR6474238,
7526,SRR6474251,
7527,SRR6474278,
7528,SRR6474252,
7529,SRR6474279,
7530,SRR6474253,
7531,SRR6474254,
7532,SRR6474280,
7533,SRR6474281,
7534,SRR6474282,
7535,SRR6474283,
7536,SRR6474284,
7537,SRR6474285,
7538,SRR6474286,
7539,SRR6474287,
7540,SRR6474288,
7541,SRR6474289,
7542,SRR6474290,
7543,SRR6474291,
7544,SRR6474292,
7545,SRR6474293,
7546,SRR6474294,
7547,SRR6474295,
7548,SRR6474296,
7549,SRR6474297,
7550,SRR6474298,
7551,SRR6474299,
7552,SRR6474300,
7553,SRR6474301,
7554,SRR6474302,
7555,SRR6474303,
7556,SRR6474304,
7557,SRR6474305,
7558,SRR6474306,
7559,SRR6474307,
7560,SRR6474308,
7561,SRR6474309,
7562,SRR6474310,
7563,SRR6474311,
7564,SRR6474312,
7565,SRR6474313,
7566,SRR6474314,
7567,SRR6474315,
7568,SRR6474316,
7569,SRR6474317,
7570,ERR719981,31.0
7571,ERR719147,26.0
7572,ERR719170,26.0
7573,ERR719156,26.0
7574,ERR720096,30.0
7575,ERR719315,23.0
7576,ERR719355,21.0
7577,ERR720091,30.0
7578,ERR720129,22.0
7579,ERR720130,22.0
7580,ERR719276,23.0
7581,ERR719271,23.0
7582,ERR719408,22.0
7583,ERR719980,31.0
7584,ERR720121,22.0
7585,ERR720086,30.0
7586,ERR719238,22.0
7587,ERR720123,22.0
7588,ERR719978,31.0
7589,ERR720131,22.0
7590,ERR720132,22.0
7591,ERR720153,21.0
7592,ERR720155,21.0
7593,ERR720158,21.0
7594,ERR720162,21.0
7595,ERR720188,23.0
7596,ERR720202,25.0
7597,ERR720204,25.0
7598,SRR5597293,0.668493
7599,SRR5597294,1.7863
7600,SRR5597297,1.85205
7601,SRR5597296,1.92603
7602,SRR5597313,0.446575
7603,SRR5597315,0.279452
7604,SRR5597336,0.4849310000000001
7605,SRR5597384,0.219178
7606,SRR5597385,0.150685
7607,SRR5597394,1.1123299999999998
7608,SRR5597398,0.638356
7609,SRR5621371,
7610,SRR5621391,
7611,SRR5621405,
7612,SRR5903359,51.0
7613,SRR5903353,61.0
7614,SRR5903370,64.0
7615,SRR5903331,64.0
7616,SRR5903355,59.0
7617,SRR5903358,64.0
7618,SRR5903361,59.0
7619,SRR5903334,78.0
7620,SRR5903332,60.0
7621,SRR5903340,76.0
7622,SRR5903364,78.0
7623,SRR5903363,74.0
7624,SRR5903360,78.0
7625,SRR5903348,51.0
7626,SRR5903347,75.0
7627,SRR5903341,55.0
7628,SRR5903371,51.0
7629,SRR5903354,75.0
7630,SRR5903344,61.0
7631,SRR5903321,76.0
7632,SRR5903351,55.0
7633,SRR5903373,61.0
7634,SRR5903352,78.0
7635,SRR5903335,74.0
7636,SRR5903362,60.0
7637,SRR5903343,74.0
7638,SRR5903350,76.0
7639,SRR5903374,75.0
7640,SRR5903349,78.0
7641,SRR5903356,60.0
7642,SRR5903372,78.0
7643,SRR5903333,59.0
7644,SRR1930144,29.0
7645,SRR1930140,24.0
7646,SRR1931178,34.0
7647,SRR1930142,40.0
7648,SRR1930177,30.0
7649,SRR1931177,25.0
7650,SRR1930132,15.0
7651,SRR1930143,48.0
7652,SRR1930187,20.0
7653,SRR1930138,38.0
7654,SRR1930133,37.0
7655,SRR1930251,30.0
7656,SRR1930149,24.0
7657,SRR1930176,70.0
7658,SRR1930248,40.0
7659,SRR1930247,38.0
7660,SRR1930250,21.0
7661,SRR1929485,8.0
7662,SRR1930255,29.0
7663,SRR1930179,38.0
7664,SRR1930777,27.0
7665,SRR5866460,
7666,SRR5866280,
7667,SRR5866595,
7668,SRR5866285,
7669,SRR5866459,
7670,SRR5866500,
7671,SRR5866514,
7672,SRR5866292,
7673,SRR5866512,
7674,SRR5866288,
7675,SRR5866534,
7676,SRR5866421,
7677,SRR5866343,
7678,SRR5866364,
7679,SRR5866424,
7680,SRR5866515,
7681,SRR5866372,
7682,SRR5866448,
7683,SRR5866350,
7684,SRR5866317,
7685,SRR5866548,
7686,SRR5866310,
7687,SRR5866414,
7688,SRR5866359,
7689,SRR5866416,
7690,SRR5866358,
7691,SRR5866501,
7692,SRR5866428,
7693,SRR5866498,
7694,SRR5866433,
7695,SRR5866420,
7696,SRR5866494,
7697,SRR5866295,
7698,SRR5866415,
7699,SRR5866279,
7700,SRR5866258,
7701,SRR5866504,
7702,SRR5866492,
7703,SRR5866466,
7704,SRR5866360,
7705,SRR5866369,
7706,SRR5866591,
7707,SRR5866294,
7708,SRR5866427,
7709,SRR5866412,
7710,SRR5866411,
7711,SRR5866462,
7712,SRR5866290,
7713,SRR5866286,
7714,SRR5866266,
7715,SRR5866543,
7716,SRR5866345,
7717,SRR5866273,
7718,SRR5866409,
7719,SRR5866467,
7720,SRR5866536,
7721,SRR5866276,
7722,SRR5866313,
7723,SRR5866544,
7724,SRR5866520,
7725,SRR5866361,
7726,SRR5866370,
7727,SRR5866297,
7728,SRR5866423,
7729,SRR5866282,
7730,SRR5866309,
7731,SRR5866410,
7732,SRR5866281,
7733,SRR5866417,
7734,SRR5866351,
7735,SRR5866354,
7736,SRR5866300,
7737,SRR5866367,
7738,SRR5866272,
7739,SRR5866284,
7740,SRR5866298,
7741,SRR5866299,
7742,SRR5866352,
7743,SRR5866547,
7744,SRR5866465,
7745,SRR5866274,
7746,SRR5866493,
7747,SRR5866491,
7748,SRR5866267,
7749,SRR5866490,
7750,SRR5866283,
7751,SRR5866592,
7752,SRR5866419,
7753,SRR5866432,
7754,SRR5866505,
7755,SRR5866291,
7756,SRR5866532,
7757,SRR5866363,
7758,SRR5866518,
7759,SRR5866440,
7760,SRR5866531,
7761,SRR5866348,
7762,SRR5866271,
7763,SRR5866495,
7764,SRR5866347,
7765,SRR5866303,
7766,SRR5866541,
7767,SRR5866263,
7768,SRR5866349,
7769,SRR5866464,
7770,SRR5866296,
7771,SRR5866422,
7772,SRR5866270,
7773,SRR5866545,
7774,SRR5866346,
7775,SRR5866262,
7776,SRR5866318,
7777,SRR5866368,
7778,SRR5866503,
7779,SRR5866499,
7780,SRR5866371,
7781,SRR5866308,
7782,SRR5866429,
7783,SRR5866305,
7784,SRR5866365,
7785,SRR5866533,
7786,SRR5866497,
7787,SRR5866443,
7788,SRR5866278,
7789,SRR5866277,
7790,SRR5866546,
7791,SRR5866463,
7792,SRR5866306,
7793,SRR5866302,
7794,SRR5866301,
7795,SRR5866426,
7796,SRR5866489,
7797,SRR5866307,
7798,SRR5866425,
7799,SRR5866312,
7800,SRR5866509,
7801,SRR5866496,
7802,SRR5866594,
7803,SRR5866535,
7804,SRR5866418,
7805,SRR5866508,
7806,SRR5866519,
7807,SRR5866502,
7808,SRR5866461,
7809,SRR5866287,
7810,SRR5866304,
7811,SRR5866353,
7812,SRR5866265,
7813,SRR5866314,
7814,SRR5866293,
7815,SRR5866517,
7816,SRR5866311,
7817,SRR5866366,
7818,SRR5866506,
7819,SRR5866362,
7820,SRR5866507,
7821,SRR5866542,
7822,SRR5866593,
7823,SRR5866275,
7824,SRR5866356,
7825,SRR5866439,
7826,SRR5866355,
7827,SRR5866537,
7828,SRR5866357,
7829,SRR5866430,
7830,SRR5866289,
7831,SRR5866468,
7832,SRR5866413,
7833,SRR5866344,
7834,SRR5866264,
7835,SRR6942262,
7836,SRR6942264,
7837,SRR6942267,
7838,SRR6942344,
7839,SRR6942362,
7840,SRR6942363,
7841,SRR6942364,
7842,SRR6942365,
7843,SRR6942366,
7844,SRR6942367,
7845,SRR6942368,
7846,SRR6942369,
7847,SRR6942370,
7848,SRR6942371,
7849,SRR6942377,
7850,SRR6942380,
7851,SRR6942381,
7852,SRR6942382,
7853,SRR6942384,
7854,SRR6942396,
7855,SRR6942400,
7856,SRR7082824,
7857,SRR7082825,
7858,SRR7082852,
7859,SRR6330874,2.0
7860,SRR6330875,2.0
7861,SRR6330878,2.0
7862,SRR6330879,2.0
7863,SRR6330888,2.0
7864,SRR6330891,2.0
7865,SRR6330893,
7866,SRR6330896,2.0
7867,SRR6330898,2.0
7868,SRR6330901,2.0
7869,SRR6330903,2.0
7870,SRR6330905,2.0
7871,SRR6330909,2.0
7872,SRR6330910,2.0
7873,SRR6330916,2.0
7874,SRR6330919,2.0
7875,SRR6330920,
7876,SRR6330921,2.0
7877,SRR6330923,2.0
7878,SRR6330924,
7879,SRR6330927,2.0
7880,SRR6330929,2.0
7881,SRR6330934,2.0
7882,SRR6330939,2.0
7883,SRR6330940,2.0
7884,SRR6330943,
7885,SRR6330945,2.0
7886,SRR6330950,2.0
7887,SRR6330953,2.0
7888,SRR6330956,2.0
7889,SRR6330959,
7890,SRR6330962,2.0
7891,SRR6330964,2.0
7892,SRR6330970,
7893,SRR6330976,2.0
7894,SRR6330980,2.0
7895,SRR6330981,2.0
7896,SRR6330984,
7897,SRR6330987,
7898,SRR6330990,2.0
7899,SRR6330992,2.0
7900,SRR6330996,2.0
7901,SRR6330998,
7902,SRR6330999,
7903,SRR6331002,
7904,SRR6331004,2.0
7905,SRR6331009,2.0
7906,SRR6331013,2.0
7907,SRR6331016,2.0
7908,SRR6331018,2.0
7909,SRR6331019,2.0
7910,SRR6331024,2.0
7911,SRR6331027,
7912,SRR6331032,
7913,SRR6331037,
7914,SRR6331040,2.0
7915,SRR6331043,2.0
7916,SRR6331045,
7917,SRR6331052,2.0
7918,SRR6331054,2.0
7919,SRR6331055,2.0
7920,SRR6331059,
7921,SRR6331061,
7922,SRR6331070,
7923,SRR6331075,2.0
7924,SRR6331076,2.0
7925,SRR6331079,2.0
7926,SRR6331080,2.0
7927,SRR6331082,2.0
7928,SRR6331085,
7929,SRR6331086,2.0
7930,SRR6331089,2.0
7931,SRR6331091,2.0
7932,SRR6331094,
7933,SRR6331102,
7934,SRR6331107,
7935,SRR6331109,2.0
7936,SRR6331112,
7937,SRR6331114,2.0
7938,SRR6331116,2.0
7939,SRR6331122,2.0
7940,SRR6331127,
7941,SRR6331132,2.0
7942,SRR6331136,2.0
7943,SRR6331141,2.0
7944,SRR6331145,
7945,SRR6331150,
7946,SRR6331152,2.0
7947,SRR6331159,2.0
7948,SRR6331163,
7949,SRR6331166,2.0
7950,SRR6331175,2.0
7951,SRR6331180,2.0
7952,SRR6331185,
7953,SRR6331187,2.0
7954,SRR6331190,
7955,SRR6331193,
7956,SRR6331197,2.0
7957,SRR6331198,
7958,SRR6331203,2.0
7959,SRR6331206,2.0
7960,SRR6331209,
7961,SRR6331212,2.0
7962,SRR6331217,2.0
7963,SRR6331219,
7964,SRR6331223,2.0
7965,SRR6331225,2.0
7966,SRR6331228,2.0
7967,SRR6331231,2.0
7968,SRR6331236,2.0
7969,SRR6331240,2.0
7970,SRR6331241,
7971,SRR6331247,2.0
7972,SRR6331249,2.0
7973,SRR6331252,
7974,SRR6331254,
7975,SRR6331257,2.0
7976,SRR6331264,
7977,SRR6331270,
7978,SRR6331271,2.0
7979,SRR6331273,2.0
7980,SRR6331278,2.0
7981,SRR6331280,2.0
7982,SRR6331281,2.0
7983,SRR6331286,
7984,SRR6331287,2.0
7985,SRR6331296,
7986,SRR6331298,
7987,SRR6331299,2.0
7988,SRR6331302,2.0
7989,SRR6331307,2.0
7990,SRR6331327,2.0
7991,SRR6331328,2.0
7992,SRR6331338,
7993,SRR6331339,2.0
7994,SRR6331347,2.0
7995,SRR6331350,2.0
7996,SRR6331351,
7997,SRR6331354,
7998,SRR6331355,2.0
7999,SRR6331358,2.0
8000,SRR6331360,
8001,SRR6331363,2.0
8002,SRR6331368,2.0
8003,SRR6331373,2.0
8004,SRR6331375,2.0
8005,SRR6331380,
8006,SRR6331383,2.0
8007,SRR6331388,2.0
8008,SRR6331393,
8009,SRR6331398,
8010,SRR6331400,2.0
8011,SRR6331401,2.0
8012,SRR6331408,2.0
8013,SRR6331410,
8014,SRR6331414,
8015,SRR6331415,2.0
8016,SRR6331419,2.0
8017,SRR6331424,
8018,SRR6331425,
8019,SRR6331430,2.0
8020,SRR6331431,2.0
8021,SRR6331435,
8022,SRR6331437,
8023,SRR6331442,2.0
8024,SRR6331445,2.0
8025,SRR6331449,2.0
8026,SRR6331452,2.0
8027,SRR6331454,2.0
8028,SRR6331456,2.0
8029,SRR6331458,
8030,SRR6331460,2.0
8031,SRR6331462,
8032,SRR6331463,2.0
8033,SRR6331467,2.0
8034,SRR6331468,
8035,SRR6331469,2.0
8036,SRR6331472,2.0
8037,SRR6331473,2.0
8038,SRR6331478,2.0
8039,SRR6331482,2.0
8040,SRR6331483,2.0
8041,SRR6331488,
8042,SRR6331489,2.0
8043,SRR5763454,
8044,SRR5763468,
8045,SRR5763465,
8046,SRR5763452,
8047,SRR5763481,
8048,SRR5763476,
8049,SRR5763478,
8050,SRR5763477,
8051,SRR5763463,
8052,SRR5763471,
8053,SRR5763453,
8054,SRR5763460,
8055,SRR5763473,
8056,SRR5763445,
8057,SRR5763470,
8058,SRR5763448,
8059,SRR5763447,
8060,SRR5763469,
8061,SRR5763456,
8062,SRR5763457,
8063,SRR5763458,
8064,SRR5763472,
8065,SRR5763480,
8066,SRR5763449,
8067,SRR5763462,
8068,SRR5763483,
8069,SRR5763474,
8070,SRR5763475,
8071,SRR5763484,
8072,SRR5763464,
8073,SRR5763461,
8074,SRR5763482,
8075,SRR5763450,
8076,SRR5763466,
8077,SRR5763479,
8078,SRR5763446,
8079,SRR5763459,
8080,SRR5763455,
8081,SRR5763451,
8082,SRR5763467,
8083,ERR1072724,66.0
8084,ERR1072851,66.0
8085,ERR1073081,30.0
8086,ERR1073129,50.0
8087,ERR1073205,45.0
8088,ERR1073206,46.0
8089,ERR1073450,40.0
8090,ERR1073663,46.0
8091,ERR1073918,33.0
8092,ERR1074869,3.0
8093,ERR1074894,45.0
8094,ERR1074972,67.0
8095,ERR1074999,61.0
8096,ERR1075202,55.0
8097,ERR1090858,45.0
8098,ERR1075257,55.0
8099,ERR1091811,33.0
8100,ERR1090966,4.0
8101,ERR1091627,58.0
8102,ERR1091123,70.0
8103,ERR1091716,47.0
8104,ERR1091307,53.0
8105,ERR1091596,42.0
8106,ERR1091350,35.0
8107,ERR1090867,34.0
8108,ERR1091413,0.0
8109,ERR1091619,42.0
8110,ERR1091314,52.0
8111,ERR1075275,60.0
8112,ERR1091771,19.0
8113,ERR1075669,68.0
8114,ERR1090833,43.0
8115,ERR1090932,9.0
8116,ERR1075751,63.0
8117,ERR1090807,53.0
8118,ERR1090960,33.0
8119,ERR1090919,55.0
8120,ERR1091685,59.0
8121,ERR1091091,49.0
8122,ERR1091334,68.0
8123,ERR1075911,38.0
8124,ERR1091428,59.0
8125,ERR1075960,0.0
8126,ERR1091271,45.0
8127,ERR1091588,59.0
8128,ERR1091749,66.0
8129,ERR1091104,50.0
8130,ERR1091718,47.0
8131,ERR1075988,43.0
8132,ERR1091767,64.0
8133,ERR1091098,5.0
8134,ERR1090898,39.0
8135,ERR1075994,59.0
8136,ERR1091713,55.0
8137,ERR1091834,73.0
8138,ERR1076011,75.0
8139,ERR1091425,50.0
8140,ERR1076706,46.0
8141,ERR1091303,68.0
8142,ERR1090792,56.0
8143,ERR1076714,73.0
8144,ERR1091525,66.0
8145,ERR1091297,3.0
8146,ERR1091025,64.0
8147,ERR1091135,50.0
8148,ERR1076851,35.0
8149,ERR1091284,44.0
8150,ERR1076918,61.0
8151,ERR1091537,47.0
8152,ERR1090875,0.0
8153,ERR1091137,65.0
8154,ERR1090860,45.0
8155,ERR1091678,0.0
8156,ERR1077342,55.0
8157,ERR1091448,68.0
8158,ERR1091375,64.0
8159,ERR1090809,4.0
8160,ERR1091800,0.0
8161,ERR1090868,37.0
8162,ERR1091742,37.0
8163,ERR1091176,58.0
8164,ERR1091770,57.0
8165,ERR1091400,51.0
8166,ERR1091585,36.0
8167,ERR1077994,56.0
8168,ERR1089677,41.0
8169,ERR1091333,65.0
8170,ERR1091355,71.0
8171,ERR1089702,68.0
8172,ERR1091308,53.0
8173,ERR1091488,71.0
8174,ERR1091114,4.0
8175,ERR1091518,61.0
8176,ERR1091604,59.0
8177,ERR1091352,62.0
8178,ERR1091095,4.0
8179,ERR1091509,18.0
8180,ERR1089709,32.0
8181,ERR1091348,83.0
8182,ERR1091719,37.0
8183,ERR1090856,29.0
8184,ERR1090971,52.0
8185,ERR1089733,36.0
8186,ERR1090963,34.0
8187,ERR1091281,3.0
8188,ERR1091369,55.0
8189,ERR1090848,50.0
8190,ERR1091659,56.0
8191,ERR1091115,52.0
8192,ERR1091721,64.0
8193,ERR1091772,19.0
8194,ERR1091046,27.0
8195,ERR1090845,45.0
8196,ERR1091101,50.0
8197,ERR1091634,28.0
8198,ERR1091635,67.0
8199,ERR1091792,56.0
8200,ERR1089740,46.0
8201,ERR1091559,60.0
8202,ERR1091591,65.0
8203,ERR1089757,53.0
8204,ERR1089758,66.0
8205,ERR1091003,60.0
8206,ERR1090996,35.0
8207,ERR1089759,53.0
8208,ERR1091049,0.0
8209,ERR1091663,63.0
8210,ERR1091168,67.0
8211,ERR1091193,53.0
8212,ERR1091302,78.0
8213,ERR1089765,45.0
8214,ERR1091293,38.0
8215,ERR1091032,1.0
8216,ERR1090954,65.0
8217,ERR1091636,58.0
8218,ERR1091617,68.0
8219,ERR1091481,53.0
8220,ERR1091018,59.0
8221,ERR1091327,43.0
8222,ERR1090840,37.0
8223,ERR1091112,55.0
8224,ERR1091351,65.0
8225,ERR1091362,67.0
8226,ERR1089805,66.0
8227,ERR1091778,76.0
8228,ERR1091825,19.0
8229,ERR1090805,35.0
8230,ERR1091347,80.0
8231,ERR1091638,35.0
8232,ERR1091541,46.0
8233,ERR1090835,49.0
8234,ERR1091797,65.0
8235,ERR1091813,21.0
8236,ERR1091592,65.0
8237,ERR1089828,6.0
8238,ERR1091547,41.0
8239,ERR1090900,40.0
8240,ERR1091426,50.0
8241,ERR1091455,65.0
8242,ERR1091323,26.0
8243,ERR1091341,53.0
8244,ERR1091336,36.0
8245,ERR1091075,23.0
8246,ERR1091462,47.0
8247,ERR1089829,38.0
8248,ERR1089845,52.0
8249,ERR1091165,66.0
8250,ERR1090793,57.0
8251,ERR1091510,54.0
8252,ERR1091063,49.0
8253,ERR1090842,35.0
8254,ERR1089846,54.0
8255,ERR1090958,67.0
8256,ERR1091030,43.0
8257,ERR1091201,45.0
8258,ERR1091163,82.0
8259,ERR1091629,42.0
8260,ERR1089850,70.0
8261,ERR1091608,56.0
8262,ERR1091550,65.0
8263,ERR1091827,21.0
8264,ERR1090915,29.0
8265,ERR1089873,14.0
8266,ERR1091777,55.0
8267,ERR1091275,68.0
8268,ERR1091086,48.0
8269,ERR1091382,43.0
8270,ERR1091326,5.0
8271,ERR1091110,58.0
8272,ERR1089878,5.0
8273,ERR1091497,51.0
8274,ERR1091681,27.0
8275,ERR1091769,60.0
8276,ERR1091735,33.0
8277,ERR1091409,14.0
8278,ERR1091102,50.0
8279,ERR1091368,13.0
8280,ERR1091097,3.0
8281,ERR1091819,21.0
8282,ERR1091100,51.0
8283,ERR1090934,3.0
8284,ERR1091830,62.0
8285,ERR1090843,1.0
8286,ERR1089885,10.0
8287,ERR1091429,51.0
8288,ERR1091080,34.0
8289,ERR1091815,23.0
8290,ERR1091016,68.0
8291,ERR1091664,64.0
8292,ERR1091054,76.0
8293,ERR1090981,62.0
8294,ERR1090828,7.0
8295,ERR1091570,70.0
8296,ERR1091779,62.0
8297,ERR1091806,55.0
8298,ERR1090980,57.0
8299,ERR1090920,65.0
8300,ERR1091203,52.0
8301,ERR1089910,69.0
8302,ERR1091684,51.0
8303,ERR1091154,48.0
8304,ERR1091615,40.0
8305,ERR1090821,31.0
8306,ERR1089922,55.0
8307,ERR1091103,50.0
8308,ERR1091439,59.0
8309,ERR1090974,33.0
8310,ERR1091015,66.0
8311,ERR1090877,5.0
8312,ERR1091589,56.0
8313,ERR1091006,41.0
8314,ERR1091198,63.0
8315,ERR1091441,39.0
8316,ERR1091309,53.0
8317,ERR1090931,46.0
8318,ERR1091424,50.0
8319,ERR1091373,62.0
8320,ERR1090887,50.0
8321,ERR1090839,49.0
8322,ERR1089925,43.0
8323,ERR1090880,71.0
8324,ERR1091199,59.0
8325,ERR1091173,30.0
8326,ERR1090982,74.0
8327,ERR1091599,46.0
8328,ERR1091645,68.0
8329,ERR1091371,64.0
8330,ERR1091773,17.0
8331,ERR1091805,6.0
8332,ERR1091304,56.0
8333,ERR1091593,48.0
8334,ERR1090961,4.0
8335,ERR1091343,32.0
8336,ERR1089927,43.0
8337,ERR1089931,65.0
8338,ERR1089936,55.0
8339,ERR1089937,62.0
8340,ERR1089943,30.0
8341,ERR1089951,53.0
8342,ERR1089960,38.0
8343,ERR1089963,57.0
8344,ERR1089964,58.0
8345,ERR1089965,67.0
8346,ERR1089968,63.0
8347,ERR1089986,31.0
8348,ERR1089988,77.0
8349,ERR1089995,72.0
8350,ERR1090000,38.0
8351,ERR1090010,77.0
8352,ERR1090013,71.0
8353,ERR1090017,59.0
8354,ERR1090022,63.0
8355,ERR1090026,50.0
8356,ERR1090030,44.0
8357,ERR1090035,66.0
8358,ERR1090036,59.0
8359,ERR1090045,75.0
8360,ERR1090051,78.0
8361,ERR1090060,56.0
8362,ERR1090063,56.0
